0.5,19,0.939054,0.896449,0.00437214
0.65,19,0.575397,0.549713,0.00486441
0.8,19,0.286494,0.291141,0.00359963
0.95,19,0.170612,0.170139,0.0016495
1.1,19,0.102987,0.110863,0.00152701
1.25,19,0.0793864,0.0800874,0.000933016
1.4,19,0.0545272,0.0585925,0.000578647
1.55,19,0.0466556,0.0481464,0.000534988
1.7,19,0.0369052,0.0385936,0.000403838
1.85,19,0.0324572,0.0319716,0.000422649
2,19,0.0281332,0.027525,0.000304539
