0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0.00247604 , 0.000528484
0.0266331 , 0.00182316
0.178897 , 0.00469956
0.60272 , 0.00879839
1.24769 , 0.0107712
1.90317 , 0.0220147
2.35388 , 0.0244744
2.53503 , 0.0243944
2.54306 , 0.0255187
2.38183 , 0.020084
2.1545 , 0.016259
1.93551 , 0.0165046
1.72695 , 0.016827
1.55339 , 0.0159979
1.37669 , 0.0147631
1.24 , 0.0149247
1.12533 , 0.0142023
1.00789 , 0.0143855
0.924874 , 0.0122368
0.86923 , 0.0153923
0.810907 , 0.00823416
0.768713 , 0.010781
0.759388 , 0.00859909
0.708757 , 0.0100676
0.702069 , 0.00879846
0.694456 , 0.0128082
0.687733 , 0.00984684
0.680962 , 0.00944836
0.691705 , 0.00924323
0.687931 , 0.00845087
0.698803 , 0.00767952
0.727968 , 0.00799148
0.771922 , 0.0084755
0.802419 , 0.0109385
0.822862 , 0.0135656
0.856393 , 0.0134627
0.88979 , 0.0124223
0.944527 , 0.00770615
0.991887 , 0.00639066
1.03306 , 0.00991342
1.05821 , 0.0054934
1.0896 , 0.00681341
1.12329 , 0.00712923
1.16058 , 0.00915708
1.18837 , 0.0108103
1.19371 , 0.0108844
1.19615 , 0.0117384
1.20467 , 0.00730091
1.20468 , 0.00894714
1.18555 , 0.00551693
1.1738 , 0.00655149
1.14426 , 0.00857925
1.12457 , 0.0110527
1.09431 , 0.00874549
1.06669 , 0.00996381
1.02937 , 0.00687637
0.996845 , 0.0063683
0.969726 , 0.00575377
0.96554 , 0.00460824
0.944854 , 0.00750589
0.931026 , 0.00453773
0.914323 , 0.00621422
0.91016 , 0.0073109
0.898682 , 0.0061684
0.897471 , 0.00753335
0.902837 , 0.00615043
