1.55273,0
1.46732,0.0854152
1.48467,0.0522782
1.50045,0.040195
1.49302,0.0320096
1.49576,0.0262785
1.4949,0.0222257
1.48754,0.0206094
1.48409,0.0185001
1.47932,0.0172193
1.47803,0.0156289
1.47818,0.0142679
1.47465,0.0135918
1.47127,0.013029
1.46937,0.0122768
1.46823,0.0115404
1.46996,0.0109768
1.47479,0.0114237
1.47296,0.0109609
1.47543,0.0106895
1.47942,0.0109226
1.48122,0.0105683
1.47894,0.0103518
1.4808,0.010083
1.48124,0.00968117
1.48379,0.00964512
1.48475,0.00933075
1.48602,0.00908048
1.48404,0.0089831
1.48688,0.00913144
1.48845,0.00897045
1.48947,0.00874516
1.49062,0.00855376
1.4881,0.00867123
1.48941,0.00852107
1.48872,0.00830981
1.49002,0.00818574
1.49079,0.00800435
1.49184,0.0078671
1.4898,0.00793442
1.49063,0.00778298
1.49065,0.00759543
1.49067,0.00741673
1.48914,0.0074075
1.48928,0.00724246
1.49123,0.00734735
1.49024,0.00725695
1.48889,0.00723293
1.4899,0.0071557
1.48986,0.00701124
1.49041,0.00689431
1.49125,0.00681312
1.49248,0.00679538
1.49303,0.00669061
1.49338,0.00657758
1.49356,0.00646141
1.49402,0.0063636
1.4952,0.00636316
1.49438,0.00630704
1.495,0.0062317
1.49519,0.00613158
1.49482,0.00604331
1.49653,0.0061871
1.49748,0.00616324
1.49779,0.006076
1.49827,0.00600182
1.49806,0.00591513
1.49871,0.00586411
1.49939,0.00581843
1.50089,0.00592672
1.50137,0.00586263
1.5009,0.00580028
1.50135,0.00573777
1.50048,0.00572584
1.50012,0.0056602
1.49912,0.00567403
1.49874,0.00561258
1.49965,0.00561402
1.4995,0.00554457
1.49871,0.00553202
1.49813,0.0054938
1.49781,0.00543561
1.49748,0.00537986
1.49784,0.00532728
1.49841,0.0052955
1.4989,0.00525603
1.49897,0.00519578
1.49915,0.0051396
1.49856,0.00511573
1.49875,0.00506225
1.49903,0.00501394
1.4999,0.00503552
1.50005,0.00498328
1.50084,0.00499214
1.50171,0.00501536
1.50151,0.0049666
1.50132,0.00491914
1.50025,0.00498332
1.50095,0.00498198
1.50078,0.00493496
