0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0.00234364 , 0.00041629
0.0482801 , 0.00307867
0.293381 , 0.00457677
1.03498 , 0.00896672
2.24534 , 0.0143417
3.64364 , 0.0187407
4.62486 , 0.0253473
4.88627 , 0.0291769
4.44018 , 0.019592
3.62343 , 0.0251464
2.68942 , 0.0202114
1.83392 , 0.0112819
1.16387 , 0.0108319
0.664384 , 0.00828532
0.354137 , 0.00645343
0.176878 , 0.00471385
0.0849795 , 0.00286154
0.0436149 , 0.00213175
0.0390737 , 0.00258672
0.0560737 , 0.00381561
0.0998533 , 0.00508579
0.177876 , 0.00455874
0.29227 , 0.00608718
0.448827 , 0.00641145
0.629661 , 0.00725291
0.799374 , 0.0085925
0.94253 , 0.0106104
0.986399 , 0.0120461
0.937373 , 0.00941881
0.813441 , 0.00563667
0.636021 , 0.00718105
0.465644 , 0.00415526
0.310728 , 0.00444746
0.215596 , 0.00506011
0.182349 , 0.00550607
0.250187 , 0.00654477
0.43265 , 0.00886941
0.751438 , 0.00854215
1.2095 , 0.00766393
1.73332 , 0.00842662
2.23167 , 0.0132545
2.59122 , 0.0130936
2.70687 , 0.0168055
2.54708 , 0.0138359
2.18171 , 0.0134667
1.69646 , 0.00846397
1.21467 , 0.00639546
0.809106 , 0.00766949
0.546552 , 0.00609943
0.437819 , 0.00745869
0.467514 , 0.00753346
0.585454 , 0.00701498
0.752562 , 0.00348359
0.914216 , 0.00547915
1.00009 , 0.00700495
0.990573 , 0.0068011
0.919727 , 0.0049797
0.791269 , 0.00339746
0.662968 , 0.00606718
0.574751 , 0.00779384
0.570203 , 0.0082738
