0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316895,1.08777,2.07667,3.36244,4.79804,5.04824,4.78955,3.15553,3.02933,1.88329,0.987747,0.712859,0.45764,0,0.0708753,0.102583,0,0,0.0308332,0.238579,0.404046,0.642719,0.541422,0.629717,0.915955,1.01203,0.958312,0.74443,0.587569,0.527094,0.362988,0.269975,0.161648,0.255674,0.382994,0.746094,1.01775,1.70055,2.34888,2.76254,2.62943,2.67834,2.36408,1.66637,1.03033,0.831573,0.61307,0.362364,0.381566,0.493132,0.70406,0.905802,1.12377,1.01455,0.9216,0.855711,0.688971,0.585046,0.529242
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253516,1.26907,2.07667,3.25219,5.16712,4.44245,5.1282,2.96991,3.25207,1.58368,1.11122,0.792065,0.419503,0,0.0708753,0.102583,0,0,0.0308332,0.238579,0.375186,0.614775,0.676778,0.524765,0.839625,1.28355,0.76665,0.697903,0.677964,0.439245,0.448397,0.290742,0.141442,0.236007,0.382994,0.727442,0.92688,1.68283,2.60795,2.66147,2.38292,2.8708,2.19186,1.81924,0.955664,0.992052,0.527526,0.418112,0.354312,0.559771,0.612793,0.931318,1.14874,0.977879,0.82585,0.937765,0.688971,0.630049,0.518216
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190137,1.1482,2.3651,3.08683,4.74531,4.89679,5.07982,3.43396,2.53929,1.66928,1.27584,0.831668,0.34323,0.0735,0.0708753,0.102583,0,0,0.0616664,0.178934,0.461767,0.698608,0.460209,0.629717,0.814182,1.30824,0.718734,0.721166,0.610168,0.549057,0.427045,0.269975,0.141442,0.275341,0.440443,0.540918,1.01775,1.73598,2.60795,2.5941,2.43222,2.77457,2.31711,1.71223,1.09005,0.846162,0.527526,0.487797,0.354312,0.573099,0.560641,1.07165,0.986421,1.01455,0.837818,0.984653,0.654522,0.630049,0.518216
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133095,0.126758,1.02734,2.24973,3.36244,4.79804,5.25017,4.64441,3.57318,2.45019,1.54088,1.39931,0.673255,0.34323,0.147,0.106313,0.0341944,0.0330154,0,0.0616664,0.238579,0.461767,0.558886,0.568493,0.682194,0.839625,1.2095,0.76665,0.651376,0.56497,0.68083,0.362988,0.269975,0.121236,0.334343,0.421294,0.522266,1.12679,1.62969,2.67704,2.66147,2.33362,2.6623,2.36408,1.65108,1.19458,0.831573,0.499011,0.47386,0.436076,0.559771,0.547602,1.0589,0.998907,1.00233,0.801912,1.0081,0.620074,0.697554,0.485138
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133095,0.253516,0.785612,2.07667,3.91366,4.21806,5.55306,4.59603,3.71239,2.22745,1.49808,1.44046,0.792065,0.34323,0.11025,0.141751,0.0341944,0.0330154,0,0.0616664,0.238579,0.461767,0.419165,0.676778,0.787147,0.737853,1.03672,0.862481,0.697903,0.677964,0.636906,0.362988,0.22844,0.161648,0.393345,0.287246,0.63418,1.14497,1.6474,2.65977,2.62779,2.53083,2.29343,2.34842,1.75809,1.19458,0.831573,0.513268,0.445986,0.531467,0.466476,0.625831,0.995106,1.11128,0.916761,0.789943,0.926043,0.769351,0.607547,0.540268
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199642,0.253516,0.785612,2.07667,3.91366,3.95443,5.90644,4.49927,3.99082,1.78196,1.71209,1.317,0.871272,0.22882,0.2205,0.106313,0.0341944,0.0330154,0.0318963,0.0616664,0.178934,0.432906,0.475053,0.595565,0.865861,0.839625,0.98735,0.814566,0.721166,0.700563,0.571019,0.38434,0.22844,0.161648,0.393345,0.306395,0.615528,1.14497,1.68283,2.72885,2.57725,2.36649,2.51796,2.20751,1.71223,1.29911,0.787806,0.55604,0.418112,0.476958,0.559771,0.612793,1.04614,1.04885,0.892314,0.873725,0.879155,0.711936,0.6413,0.551293
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133095,0.443653,0.785612,2.07667,3.5278,4.32351,5.60355,4.59603,3.8052,2.1829,1.62648,1.11122,0.950478,0.305093,0.2205,0.106313,0.0341944,0,0.0956889,0.0308332,0.238579,0.404046,0.447109,0.541422,0.944576,0.941398,0.888615,0.694776,0.81422,0.700563,0.439245,0.469749,0.269975,0.181854,0.275341,0.440443,0.615528,1.21767,1.55883,2.62522,2.71201,2.44866,2.50192,2.08227,1.77338,1.20951,0.846162,0.499011,0.47386,0.490585,0.546443,0.70406,0.982349,0.998907,0.867867,0.933569,0.902599,0.677488,0.607547,0.661552
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0665473,0.507032,0.72518,2.01898,3.41756,4.85076,5.4521,4.54765,3.71239,2.22745,1.71209,0.864279,0.950478,0.495776,0.11025,0.141751,0.0341944,0,0.0956889,0.0924996,0.178934,0.346325,0.530942,0.649707,0.708432,1.06861,0.863931,0.670819,0.953801,0.677964,0.373358,0.427045,0.311509,0.222266,0.177005,0.440443,0.783399,1.14497,1.71826,2.31434,2.61094,2.6623,2.51796,1.91005,1.81924,1.29911,0.846162,0.570298,0.33449,0.558722,0.559771,0.782289,0.931318,0.948962,0.904538,0.909631,0.949487,0.666005,0.551293,0.650526
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0665473,0.443653,0.966907,1.9613,3.25219,5.00894,5.65403,4.45089,3.15553,2.58384,1.71209,0.823123,1.02968,0.419503,0.18375,0.106313,0.0341944,0,0.0956889,0.123333,0.178934,0.202023,0.58683,0.73092,0.551003,1.22127,0.765196,0.694776,1.04685,0.610168,0.395321,0.427045,0.290742,0.20206,0.196672,0.517042,0.671485,1.21767,1.66512,2.41797,2.42565,2.82664,2.38966,2.01964,1.77338,1.26924,0.831573,0.641585,0.33449,0.504213,0.573099,0.808366,0.790982,1.0988,0.928985,0.885694,0.972931,0.677488,0.472537,0.573345
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380274,1.20863,2.13436,3.41756,4.95622,5.35113,4.209,3.34115,2.49474,1.79769,0.987747,0.792065,0.45764,0.2205,0.106313,0.0341944,0,0.127585,0.123333,0.178934,0.202023,0.530942,0.703849,0.551003,1.19583,0.888615,0.742692,1.00033,0.56497,0.351396,0.448397,0.290742,0.20206,0.21634,0.497893,0.690137,1.39941,1.62969,2.22799,2.56041,2.69517,2.4057,2.1762,1.66637,1.28417,0.744039,0.684357,0.404175,0.422448,0.639738,0.84748,0.790982,1.01139,0.916761,0.957507,0.902599,0.700454,0.450035,0.661552
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380274,1.08777,2.24973,3.14195,5.00894,5.55306,4.11224,3.38756,2.49474,1.75489,1.15237,0.594049,0.610186,0.18375,0.106313,0.0341944,0,0.159481,0.0616664,0.238579,0.202023,0.419165,0.812134,0.629717,1.09406,0.863931,0.886439,0.790957,0.587569,0.439245,0.427045,0.249207,0.181854,0.255674,0.574492,0.671485,1.41758,1.7714,1.93437,2.69516,2.69517,2.37362,2.22317,1.6205,1.20951,0.72945,0.78416,0.404175,0.463331,0.613082,0.834442,0.816498,0.948962,0.916761,1.06523,0.761934,0.769351,0.438784,0.595397
