1.00045,0
1.00033,0.000124274
1.00033,7.18839e-05
1.00031,5.49584e-05
1.00032,4.65375e-05
1.00031,4.05171e-05
1.00016,0.000150638
1.00014,0.000132766
1.00009,0.000128227
1.00012,0.000118724
1.00014,0.00010956
1.00015,0.000100283
1.00015,9.23081e-05
1.0001,9.95952e-05
1.00009,9.30932e-05
1.00009,8.71646e-05
1.00006,8.67044e-05
1.00003,8.74021e-05
1.00004,8.46141e-05
1.00004,8.0343e-05
1.00005,7.75264e-05
1.00003,7.74388e-05
1.00003,7.40046e-05
1.00004,7.11791e-05
1.00002,6.93891e-05
1.00004,6.75411e-05
1.00004,6.49949e-05
1.00002,6.49703e-05
1.00005,7.22972e-05
1.00007,7.08509e-05
1.00007,6.86157e-05
1.00009,6.93739e-05
1.00008,6.8272e-05
1.00008,6.62338e-05
1.00007,6.51233e-05
1.00006,6.37057e-05
1.00005,6.23142e-05
1.00006,6.09188e-05
1.00005,5.96135e-05
1.00005,5.81062e-05
1.00006,5.69842e-05
1.00006,5.57087e-05
1.00006,5.46977e-05
1.00006,5.34411e-05
1.00005,5.30998e-05
1.00005,5.2203e-05
1.00005,5.10811e-05
1.00004,5.14225e-05
1.00004,5.05288e-05
1.00003,5.00676e-05
1.00003,4.93306e-05
1.00003,4.85339e-05
1.00004,4.84489e-05
1.00004,4.76003e-05
1.00004,4.67843e-05
1.00003,4.66165e-05
1.00004,4.65036e-05
1.00004,4.5701e-05
1.00004,4.49842e-05
1.00004,4.42806e-05
1.00005,4.40433e-05
1.00004,4.33651e-05
1.00004,4.26713e-05
1.00004,4.20006e-05
1.00004,4.15687e-05
1.00003,4.20519e-05
1.00003,4.14566e-05
1.00003,4.08424e-05
1.00003,4.02746e-05
1.00003,3.99868e-05
1.00003,3.94199e-05
1.00003,3.93502e-05
1.00002,3.94244e-05
1.00003,3.903e-05
1.00002,3.896e-05
1.00003,3.8667e-05
1.00003,3.85754e-05
1.00003,3.81111e-05
1.00003,3.76936e-05
1.00002,3.77533e-05
1.00002,3.72956e-05
1.00002,3.68949e-05
1.00002,3.64512e-05
1.00003,3.60587e-05
1.00003,3.56556e-05
1.00001,3.74541e-05
1.00002,3.74232e-05
1.00002,3.71352e-05
1.00001,3.67407e-05
1.00001,3.63316e-05
1.00002,3.5958e-05
1.00001,3.59669e-05
1.00001,3.58035e-05
1.00001,3.54656e-05
1.00001,3.52807e-05
1.00001,3.4955e-05
1.00001,3.50644e-05
1.00002,3.51353e-05
1.00002,3.50307e-05
1.00002,3.47113e-05
