8.93796,1,22,11,2,32,17,12,13,30,3,10,4,7,9,31,5,20,18,28,24,19,25,27,29,14,15,6,23,21,26,16,8
8.93796,1,22,11,2,32,17,12,13,30,3,10,4,7,9,31,5,20,18,28,24,19,25,27,29,14,15,6,23,21,26,16,8
8.93796,1,22,11,2,32,17,12,13,30,3,10,4,7,9,31,5,20,18,28,24,19,25,27,29,14,15,6,23,21,26,16,8
7.76031,1,22,11,2,32,17,12,23,6,29,15,14,24,28,5,18,20,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
7.76031,1,22,11,2,32,17,12,23,6,29,15,14,24,28,5,18,20,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
7.76031,1,22,11,2,32,17,12,23,6,29,15,14,24,28,5,18,20,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
7.76031,1,22,11,2,32,17,12,23,6,29,15,14,24,28,5,18,20,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
7.76031,1,22,11,2,32,17,12,23,6,29,15,14,24,28,5,18,20,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
7.76031,1,22,11,2,32,17,12,23,6,29,15,14,24,28,5,18,20,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
7.76031,1,22,11,2,32,17,12,23,6,29,15,14,24,28,5,18,20,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
7.76031,1,22,11,2,32,17,12,23,6,29,15,14,24,28,5,18,20,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
7.76031,1,22,11,2,32,17,12,23,6,29,15,14,24,28,5,18,20,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
7.76031,1,22,11,2,32,17,12,23,6,29,15,14,24,28,5,18,20,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
7.76031,1,22,11,2,32,17,12,23,6,29,15,14,24,28,5,18,20,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
7.76031,1,22,11,2,32,17,12,23,6,29,15,14,24,28,5,18,20,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
7.76031,1,22,11,2,32,17,12,23,6,29,15,14,24,28,5,18,20,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
7.76031,1,22,11,2,32,17,12,23,6,29,15,14,24,28,5,18,20,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
7.76031,1,22,11,2,32,17,12,23,6,29,15,14,24,28,5,18,20,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
7.76031,1,22,11,2,32,17,12,23,6,29,15,14,24,28,5,18,20,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
7.76031,1,22,11,2,32,17,12,23,6,29,15,14,24,28,5,18,20,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
7.76031,1,22,11,2,32,17,12,23,6,29,15,14,24,28,5,18,20,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
7.76031,1,22,11,2,32,17,12,23,6,29,15,14,24,28,5,18,20,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
7.76031,1,22,11,2,32,17,12,23,6,29,15,14,24,28,5,18,20,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
7.76031,1,22,11,2,32,17,12,23,6,29,15,14,24,28,5,18,20,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
7.76031,1,22,11,2,32,17,12,23,6,29,15,14,24,28,5,18,20,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
7.76031,1,22,11,2,32,17,12,23,6,29,15,14,24,28,5,18,20,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
7.76031,1,22,11,2,32,17,12,23,6,29,15,14,24,28,5,18,20,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
7.76031,1,22,11,2,32,17,12,23,6,29,15,14,24,28,5,18,20,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
7.76031,1,22,11,2,32,17,12,23,6,29,15,14,24,28,5,18,20,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
7.76031,1,22,11,2,32,17,12,23,6,29,15,14,24,28,5,18,20,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
7.76031,1,22,11,2,32,17,12,23,6,29,15,14,24,28,5,18,20,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
7.76031,1,22,11,2,32,17,12,23,6,29,15,14,24,28,5,18,20,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
7.76031,1,22,11,2,32,17,12,23,6,29,15,14,24,28,5,18,20,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
7.76031,1,22,11,2,32,17,12,23,6,29,15,14,24,28,5,18,20,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
7.76031,1,22,11,2,32,17,12,23,6,29,15,14,24,28,5,18,20,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
7.76031,1,22,11,2,32,17,12,23,6,29,15,14,24,28,5,18,20,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
7.76031,1,22,11,2,32,17,12,23,6,29,15,14,24,28,5,18,20,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
7.76031,1,22,11,2,32,17,12,23,6,29,15,14,24,28,5,18,20,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
7.76031,1,22,11,2,32,17,12,23,6,29,15,14,24,28,5,18,20,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
7.76031,1,22,11,2,32,17,12,23,6,29,15,14,24,28,5,18,20,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
7.76031,1,22,11,2,32,17,12,23,6,29,15,14,24,28,5,18,20,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
7.76031,1,22,11,2,32,17,12,23,6,29,15,14,24,28,5,18,20,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
7.76031,1,22,11,2,32,17,12,23,6,29,15,14,24,28,5,18,20,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
7.76031,1,22,11,2,32,17,12,23,6,29,15,14,24,28,5,18,20,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
7.76031,1,22,11,2,32,17,12,23,6,29,15,14,24,28,5,18,20,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
6.96601,1,22,11,2,32,17,12,23,6,15,14,29,24,20,18,28,5,31,9,7,4,10,3,30,13,21,26,16,8,19,25,27
