10000,100
0,nan
1,0
1.41982,0.00334556
1.74284,0.00638592
2.01515,0.00743395
2.25925,0.00808554
2.47235,0.00862473
2.66715,0.0105086
2.8571,0.0118849
3.02853,0.0121992
3.19209,0.0133223
3.35166,0.0141009
3.49734,0.0145515
3.64303,0.0148036
3.76932,0.015418
3.90559,0.0167608
4.02985,0.0172882
4.15691,0.0186794
4.28466,0.0195564
4.39566,0.019822
4.49854,0.0198952
4.61258,0.0203547
4.72574,0.0206789
4.82298,0.0225831
4.91381,0.024065
5.00577,0.0231056
5.10004,0.0235313
5.19645,0.0243615
5.29078,0.0250373
5.38685,0.0252828
5.47608,0.0247594
5.58204,0.0250666
5.66974,0.026275
5.75706,0.0265044
5.84602,0.0270138
5.92725,0.0269159
6.00983,0.0280722
6.09069,0.0280559
6.16559,0.0287557
6.2499,0.0286287
6.33341,0.0295909
6.41332,0.0292433
6.48151,0.029225
6.56112,0.0298913
6.62481,0.0291205
6.69458,0.0296468
6.77125,0.0303764
6.83543,0.030359
6.90592,0.030529
6.97319,0.0308626
7.04664,0.0323984
7.11333,0.0314952
7.18596,0.0319407
7.25116,0.0310061
7.31842,0.0312706
7.3837,0.0317304
7.4656,0.0322502
7.5312,0.0326012
7.59396,0.0329071
7.6633,0.0340243
7.71731,0.0355697
7.77881,0.0366991
7.84649,0.0368915
7.91321,0.0369203
7.98163,0.0365321
8.05462,0.0369006
8.10521,0.0366886
8.16325,0.0361083
8.22166,0.0356706
8.28515,0.0355843
8.34569,0.035963
8.40902,0.0362264
8.46532,0.0363967
8.52568,0.0359522
8.58668,0.0362832
8.65049,0.0358273
8.71441,0.037078
8.76739,0.0371044
8.82442,0.0375642
8.88429,0.0379927
8.9295,0.0374725
8.99588,0.0377558
9.05225,0.0376405
9.10016,0.0377404
9.14829,0.0375367
9.19445,0.0367419
9.24988,0.037079
9.30761,0.0382007
9.36399,0.0382646
9.41283,0.0378326
9.46433,0.0392261
9.51855,0.0406489
9.56594,0.0404207
9.61735,0.0414141
9.66283,0.0408279
9.70499,0.041431
9.75448,0.0413272
9.81416,0.0411141
9.85937,0.0413748
9.8999,0.0407382
