10000,100
0,nan
1,0
1.41901,0.00401116
1.73055,0.00509272
2.001,0.00633915
2.23866,0.00782908
2.46077,0.00904712
2.66289,0.0100988
2.84682,0.0100521
3.01606,0.0108891
3.17411,0.0113318
3.32316,0.0118424
3.46877,0.0135904
3.6127,0.0138707
3.76053,0.0147732
3.89035,0.0145611
4.02361,0.0151696
4.14483,0.0154826
4.26718,0.0143173
4.38746,0.015545
4.49911,0.015704
4.60897,0.0164172
4.71481,0.0177708
4.82321,0.0185233
4.92532,0.0185449
5.03063,0.0186333
5.13174,0.0195099
5.21908,0.0195687
5.31059,0.0199181
5.40472,0.0194641
5.49511,0.0203512
5.57989,0.0208485
5.66893,0.0221712
5.7547,0.0217736
5.84584,0.0227556
5.92873,0.0231039
6.0034,0.024279
6.08559,0.0240292
6.16681,0.0244967
6.25018,0.0251054
6.33064,0.0246386
6.41147,0.0251084
6.49504,0.02486
6.57422,0.0260155
6.66113,0.0269666
6.73183,0.0267093
6.81108,0.0266481
6.88812,0.0272798
6.95836,0.0257088
7.03353,0.0262
7.10203,0.026765
7.17206,0.0274842
7.24037,0.0272669
7.30704,0.0270557
7.37337,0.0281297
7.44237,0.0273963
7.50389,0.0279267
7.56777,0.0275549
7.63432,0.028432
7.6989,0.0290006
7.7745,0.0298331
7.8405,0.0296237
7.90722,0.0297661
7.96628,0.0285469
8.03309,0.0291716
8.09235,0.0294263
8.15738,0.0292621
8.22095,0.0289425
8.26618,0.0291168
8.33239,0.0305072
8.38674,0.0304677
8.43949,0.0312376
8.50767,0.0305937
8.57194,0.0306563
8.64577,0.0312347
8.70129,0.0323912
8.74748,0.0324618
8.8039,0.0325136
8.8596,0.033347
8.91434,0.0336068
8.95954,0.034394
9.00592,0.0343601
9.06116,0.0345041
9.12076,0.0342666
9.17393,0.0332343
9.23189,0.0326794
9.29239,0.0326942
9.33739,0.0322629
9.39135,0.0323126
9.44681,0.0317962
9.49762,0.0317953
9.55351,0.0316207
9.60431,0.0320112
9.66038,0.0317221
9.70509,0.0320012
9.75058,0.0321976
9.80503,0.0333967
9.84682,0.0330091
9.89794,0.0337163
9.9629,0.0338114
